priority,item_id,product_name,image,reasons
"low","b6d7da06-e0ae-42b8-80e5-8bef86b47399","Lataffa Ramz Silver 3.4 EDP SP","/product-images/catalog-v2/b6d7da06-e0ae-42b8-80e5-8bef86b47399.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","36b6f136-d7e9-4766-8846-89244ae07353","Lataffa Yara Moi 3.4  oz EDP SP","/product-images/catalog-v2/36b6f136-d7e9-4766-8846-89244ae07353.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","58dbf3a0-8245-417d-bd6a-1d1d0d172d16","Lattafa Ard Al Zaafaran Dirham Wardi 3.4 EDP SP","/product-images/catalog-v2/58dbf3a0-8245-417d-bd6a-1d1d0d172d16.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","1eaac8da-3888-48c2-8800-abec8d1992c8","Lattafa Awraq Al Oud 3.4 EDP SP","/product-images/catalog-v2/1eaac8da-3888-48c2-8800-abec8d1992c8.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","b7525ff2-9c38-411e-8c00-b8b0bad263c5","Lattafa Bade'e Al Oud Sublime EDP 3.4 oz","/product-images/catalog-v2/b7525ff2-9c38-411e-8c00-b8b0bad263c5.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","153db36e-3087-49b2-9462-a46751e6a6fc","Lattafa Ekhtiari 3.3 EDP SP","/product-images/catalog-v2/153db36e-3087-49b2-9462-a46751e6a6fc.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","3c732165-8519-40a2-ac51-bd95cb0ac1cb","Lattafa Fakhar 3.4 EDP SP","/product-images/catalog-v2/3c732165-8519-40a2-ac51-bd95cb0ac1cb.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","f1a58b82-f48f-4599-80d5-98a6a23b7719","Lattafa Fakhar Platin 3.3 EDP SP","/product-images/catalog-v2/f1a58b82-f48f-4599-80d5-98a6a23b7719.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","d70f00be-128d-424e-b913-3d4539e43aa7","Lattafa Pride Affection 3.3 EDP SP","/product-images/catalog-v2/d70f00be-128d-424e-b913-3d4539e43aa7.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","714e9608-622c-4a8e-bf55-6f98a4ccbf10","Lattafa Yara 4 PC Mini Set","/product-images/catalog-v2/714e9608-622c-4a8e-bf55-6f98a4ccbf10.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","a0da68a7-2482-401b-954a-1ca31e05622f","Liz Claiborne Curve 4.2 Cologne Spray","/product-images/catalog-v2/a0da68a7-2482-401b-954a-1ca31e05622f.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","94fc9f0b-03e7-48a6-bc5d-20a9d8e34a7a","Liz Claiborne Curve Men /Cologne SP 6.8 oz","/product-images/catalog-v2/94fc9f0b-03e7-48a6-bc5d-20a9d8e34a7a.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","8eae0498-c1f5-4200-a4c0-a0a3c8cc052b","Liz Claibourne Curve Wave 3.4 EDT","/product-images/catalog-v2/8eae0498-c1f5-4200-a4c0-a0a3c8cc052b.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","372b7b78-eb8d-4b21-81c4-dbeb59c636d7","Maison Alhambra Amberley Amoroso EDP SP 3.4oz","/product-images/catalog-v2/372b7b78-eb8d-4b21-81c4-dbeb59c636d7.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","291cc966-a68a-4f00-89f2-3663527de385","Maison Alhambra Baroque Rouge 540 3.4 EDP SP","/product-images/catalog-v2/291cc966-a68a-4f00-89f2-3663527de385.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","d46599b7-8aa3-4db3-a0ef-2d0162dca4dc","Maison Alhambra Dark Door Sport 3.4 EDP SP","/product-images/catalog-v2/d46599b7-8aa3-4db3-a0ef-2d0162dca4dc.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","80e6fb7a-efba-470d-93a5-7f8e5b98e05b","Maison Alhambra Delilah EDP Spray 3.4 oz","/product-images/catalog-v2/80e6fb7a-efba-470d-93a5-7f8e5b98e05b.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","2151f197-77e7-43fd-bb46-62d2caf945ea","Maison Alhambra Eternal Touch 2.7 EDP SP","/product-images/catalog-v2/2151f197-77e7-43fd-bb46-62d2caf945ea.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","192780d5-07ad-4b32-beef-57a7356c7e47","Maison Alhambra Maison Alhambra Como Moiselle 3.3 oz EDP SP","/product-images/catalog-v2/192780d5-07ad-4b32-beef-57a7356c7e47.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","c4789105-f60f-40f6-8743-255714f8dd03","Maison Alhambra Montaigne Coco EDP SP 3.4 oz","/product-images/catalog-v2/c4789105-f60f-40f6-8743-255714f8dd03.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","1ac0ffb4-7a1c-46e0-8cee-bd4b1033e73b","Maison Alhambra Opulence Leather EDP Spray 3.4 oz","/product-images/catalog-v2/1ac0ffb4-7a1c-46e0-8cee-bd4b1033e73b.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","c5d14349-f01d-4e09-a098-ead85d7a39dc","Maison Barakkat Aqua Aevum EDP 3.4oz","/product-images/catalog-v2/c5d14349-f01d-4e09-a098-ead85d7a39dc.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","a31b6859-7699-4257-8ebd-9c349528ae95","Marc Jacobs Daisy Dream Forever 1.7 EDP SP","/product-images/catalog-v2/a31b6859-7699-4257-8ebd-9c349528ae95.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","50eecb51-813d-49b0-93e8-59ed3487297b","Marc Jacobs Daisy Eau So Fresh Glow EDT SP 2.5oz","/product-images/catalog-v2/50eecb51-813d-49b0-93e8-59ed3487297b.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","e2365b7c-e568-4da9-a4ec-52f1cf3a07ad","Marc Jacobs Daisy Love EDT SP 3.4oz","/product-images/catalog-v2/e2365b7c-e568-4da9-a4ec-52f1cf3a07ad.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","f9243924-38b4-45b0-92d5-e555b15bea06","Marc Jacobs Perfect 3.3 oz EDP SP","/product-images/catalog-v2/f9243924-38b4-45b0-92d5-e555b15bea06.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","539c0644-7a02-4321-bd90-28ca65b4e15b","Marc Jacobs Perfect Elixir EDP SP 3.30z","/product-images/catalog-v2/539c0644-7a02-4321-bd90-28ca65b4e15b.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","994e4f9c-e605-417d-b6c5-0fa20bf3e538","Mercedes Benz — Bright 3.4 oz EDP SP","/product-images/catalog-v2/994e4f9c-e605-417d-b6c5-0fa20bf3e538.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","c7129f9e-5896-4d23-b588-7afe72131dbe","Mercedes Benz Man Intense 3.4 oz EDT SP","/product-images/catalog-v2/c7129f9e-5896-4d23-b588-7afe72131dbe.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","cf80f82f-fe8d-4912-bfcc-ee2e4c15c770","Mercedes Benz Select Night 3.4oz EDP SP","/product-images/catalog-v2/cf80f82f-fe8d-4912-bfcc-ee2e4c15c770.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","3188533a-b64d-47bc-99f9-0f48b55df271","Mercedes Benz Woman in Red 3.0 oz EDP SP","/product-images/catalog-v2/3188533a-b64d-47bc-99f9-0f48b55df271.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","7ce98363-dd5d-458c-a497-76eec9c6ea7c","Michael Germain Sexual Femme EDP SP 4.2oz","/product-images/catalog-v2/7ce98363-dd5d-458c-a497-76eec9c6ea7c.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","7ca97d40-cc31-4c02-8834-70f75617ac12","Michael Kors Gorgeous Woman 1.0 EDP SP","/product-images/catalog-v2/7ca97d40-cc31-4c02-8834-70f75617ac12.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","bcc05b72-3441-40b4-8edf-7c780813ce13","Michael Kors Gorgeous Woman 3.3 EDP SP","/product-images/catalog-v2/bcc05b72-3441-40b4-8edf-7c780813ce13.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","b7208f67-151c-4f7b-8685-8b4045830b20","Michel Germain Sexual Paris EDP SP 4.2oz","/product-images/catalog-v2/b7208f67-151c-4f7b-8685-8b4045830b20.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","ed06d2bf-2aca-4da9-bf4f-2915df579ba0","Mont Blanc Explorer Men 3.3 EDP SP","/product-images/catalog-v2/ed06d2bf-2aca-4da9-bf4f-2915df579ba0.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","0a929db5-c501-4d87-950e-303c905f4f6f","Mont Blanc Legend Red 3.3 EDP SP","/product-images/catalog-v2/0a929db5-c501-4d87-950e-303c905f4f6f.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","0fa99015-2919-4469-a587-bd77a073ecdb","Montale Intense Cafe 3.4 oz EDP SP","/product-images/catalog-v2/0fa99015-2919-4469-a587-bd77a073ecdb.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","0bcb5422-7a4f-400e-9ea7-06784a0284c5","Montale Sandflowers 3.3 oz EDP SP","/product-images/catalog-v2/0bcb5422-7a4f-400e-9ea7-06784a0284c5.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","71954faa-2309-4212-aa18-91e31376d8e1","Montblanc Explorer Platinum 3.4 oz EDP SP","/product-images/catalog-v2/71954faa-2309-4212-aa18-91e31376d8e1.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","cbccd746-e58b-445d-bbb1-fbe1fe31a682","Montblanc Signature Absolue 3.0 oz EDP SP","/product-images/catalog-v2/cbccd746-e58b-445d-bbb1-fbe1fe31a682.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","6843a438-6995-4237-b173-baec5264e2a6","Narciso Rodriguez Narciso Poudree 1.6oz EDP SP","/product-images/catalog-v2/6843a438-6995-4237-b173-baec5264e2a6.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","5da11abe-5228-427b-9796-bd30449eb167","Orientica Amber Rouge EDP SP 5.0oz","/product-images/catalog-v2/5da11abe-5228-427b-9796-bd30449eb167.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","dd65b42c-2e8f-412e-95ff-d41016dccb01","Orientica Royal Amber EDP 5.0oz","/product-images/catalog-v2/dd65b42c-2e8f-412e-95ff-d41016dccb01.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","0a2fcebf-d045-48cf-b59b-3c270e6f8008","Orientica Royal Bleu 2.7 oz EDP SP","/product-images/catalog-v2/0a2fcebf-d045-48cf-b59b-3c270e6f8008.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","b7fcaaa8-fd9e-4b09-8432-dd4db134c57b","Oscar De La Renta Bella Night EDP SP 3.4oz","/product-images/catalog-v2/b7fcaaa8-fd9e-4b09-8432-dd4db134c57b.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","fdad986c-42ed-4902-bbf5-94455777cd2e","Oscar De La Renta Bella Rosa EDP SP 3.4oz","/product-images/catalog-v2/fdad986c-42ed-4902-bbf5-94455777cd2e.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","3d6b131d-ae15-4289-8df1-4994b21d9af8","Oscar de la Renta Oscar Bella Essence EDP SP 3.4oz","/product-images/catalog-v2/3d6b131d-ae15-4289-8df1-4994b21d9af8.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","b6fcc99c-63c6-4068-996d-9048d23bd5cb","Oscar De La Renta So De La Renta 3.4oz EDT SP","/product-images/catalog-v2/b6fcc99c-63c6-4068-996d-9048d23bd5cb.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","8de6d799-e0c1-46db-ad04-3ad36b2ae124","Paco Rabanne Fame 2.71oz EDP SP","/product-images/catalog-v2/8de6d799-e0c1-46db-ad04-3ad36b2ae124.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","ac5afa2d-27a0-4430-b08a-50b7c26c679d","Paco Rabanne Fame Intense Woman 1.7 EDP SP","/product-images/catalog-v2/ac5afa2d-27a0-4430-b08a-50b7c26c679d.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","12ec7761-5675-466f-835b-231797c958f8","Paco Rabanne Phantom Intense 3.4 EDP SP","/product-images/catalog-v2/12ec7761-5675-466f-835b-231797c958f8.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","21bf92f8-73e2-4e55-b2fa-26cec294cab6","Paco Rabanne Phantom Intense Elixir 1.7 EDP SP","/product-images/catalog-v2/21bf92f8-73e2-4e55-b2fa-26cec294cab6.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","ff28330b-410b-452c-8535-4dce1a7fef19","Paco Rabanne Phantom Intense Elixir 3.4oz EDP SP","/product-images/catalog-v2/ff28330b-410b-452c-8535-4dce1a7fef19.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","3cf601cf-08b4-4572-95af-154002269012","Paris Hilton Rose Rush 3.3 EDP SP","/product-images/catalog-v2/3cf601cf-08b4-4572-95af-154002269012.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","73e0928e-2a42-4149-906a-a6f230740ac2","Perry Ellis 360 4 P/C Set","/product-images/catalog-v2/73e0928e-2a42-4149-906a-a6f230740ac2.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","833675a3-883e-442d-afeb-1b01dcb929ea","Perry Ellis 360 Red 3.4 EDT SP","/product-images/catalog-v2/833675a3-883e-442d-afeb-1b01dcb929ea.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","aed901bc-5e79-4573-b5c8-b3987615f59e","Perry Ellis 360 Red 3.4oz EDP SP","/product-images/catalog-v2/aed901bc-5e79-4573-b5c8-b3987615f59e.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","a4200a7a-791f-41db-bfbb-6e819f4c84c2","Perry Ellis 360 White 3.4 oz EDT SP","/product-images/catalog-v2/a4200a7a-791f-41db-bfbb-6e819f4c84c2.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","5b9545b3-ce62-4b4a-a631-9056cd4379d7","Perry Ellis Love EDP SP 3.4oz","/product-images/catalog-v2/5b9545b3-ce62-4b4a-a631-9056cd4379d7.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","9e40cab3-4f2f-4b8e-bd4a-92e67f1ae32f","Perry Ellis Very Pink EDP SP 3.4oz","/product-images/catalog-v2/9e40cab3-4f2f-4b8e-bd4a-92e67f1ae32f.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","a9eee97f-f852-4a41-a22b-3cb9248cc805","Prada Candy 1.7 oz EDP SP","/product-images/catalog-v2/a9eee97f-f852-4a41-a22b-3cb9248cc805.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","850db21c-61c5-49be-847f-c329a98de58c","Prada L'homme 1.7 oz EDT SP","/product-images/catalog-v2/850db21c-61c5-49be-847f-c329a98de58c.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","cca49fda-fc8e-43f0-bf90-2f747dc93096","Prada Luna Rossa Ocean 1.6 oz EDT SP","/product-images/catalog-v2/cca49fda-fc8e-43f0-bf90-2f747dc93096.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","b69413c1-d794-4410-b705-eca575502163","Prada Luna Rossa Ocean Eau de Parfum 3.38 oz EDP SP","/product-images/catalog-v2/b69413c1-d794-4410-b705-eca575502163.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","a8ab8433-a825-41e4-a124-3f5bc9f7a98f","Prada Paradoxe 3.4 EDP SP","/product-images/catalog-v2/a8ab8433-a825-41e4-a124-3f5bc9f7a98f.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","9893477b-adb5-4ddd-938e-268f6b85a12e","Ralph Lauren Polo Blue Parfum 2.5 oz SP","/product-images/catalog-v2/9893477b-adb5-4ddd-938e-268f6b85a12e.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","cd681594-c788-4f5f-a0ab-a583c7831a52","Ralph Lauren Polo Red 4.2 oz EDP SP","/product-images/catalog-v2/cd681594-c788-4f5f-a0ab-a583c7831a52.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","ced8c801-0bab-440d-b8f0-334f8586b3d7","Swiss Army Altitude EDT SP 3.4oz","/product-images/catalog-v2/ced8c801-0bab-440d-b8f0-334f8586b3d7.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","7e3e8e99-3395-459b-8306-e068e962159d","Swiss Army Eau Florale Woman 3.4 EDT SP","/product-images/catalog-v2/7e3e8e99-3395-459b-8306-e068e962159d.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","4a75127d-8e8c-4e8a-96dc-7bf056630db1","Tiffany & Co Sheer 2.5 oz EDT SP","/product-images/catalog-v2/4a75127d-8e8c-4e8a-96dc-7bf056630db1.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","9a7631df-ddcd-43d7-9620-8808de3e7925","Tom Ford Black Orchid EDP SP 1.0 oz","/product-images/catalog-v2/9a7631df-ddcd-43d7-9620-8808de3e7925.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","ccb27626-6820-4616-b0c0-7831859fc793","Valentino Garavani Born In Roma Green Stravaganza 1.7 oz EDP","/product-images/catalog-v2/ccb27626-6820-4616-b0c0-7831859fc793.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","3ca7b3f9-cc52-43e1-9a1a-e29a8fe03c27","Valentino Garavani Donna 1.7 oz EPD SP","/product-images/catalog-v2/3ca7b3f9-cc52-43e1-9a1a-e29a8fe03c27.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","b4e5407d-ea28-47fb-a6b9-6d9354b3803b","Valentino Garavani Donna Born in Roma EDP SP 1.0 oz Coral","/product-images/catalog-v2/b4e5407d-ea28-47fb-a6b9-6d9354b3803b.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","b4b4e9f8-2ce6-4f5d-9517-5f5e0b2141c9","Valentino Garavani Donna Born in Roma EDP SP 1.7 oz Extradose","/product-images/catalog-v2/b4b4e9f8-2ce6-4f5d-9517-5f5e0b2141c9.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","ef8b2c92-496f-45ae-82a2-9496e815fa36","Valentino Garavani Donna Born in Roma Intense 1.0 EDP SP","/product-images/catalog-v2/ef8b2c92-496f-45ae-82a2-9496e815fa36.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","5d8d734c-f480-47f1-9aba-ce9c6b9b3846","Versace Dylan Turquise EDT SP 3.4","/product-images/catalog-v2/5d8d734c-f480-47f1-9aba-ce9c6b9b3846.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","b66d1091-93c7-46af-9a9e-bea41c6a3a47","Versace Yellow  Diamond 1.7 EDT SP","/product-images/catalog-v2/b66d1091-93c7-46af-9a9e-bea41c6a3a47.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","5c62e997-d398-4257-a790-79b086b7b142","Victorinox Morning Dew 3.4oz ETD SP","/product-images/catalog-v2/5c62e997-d398-4257-a790-79b086b7b142.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","23833abf-50ae-4c36-81ef-77059ff7b9d5","Victorinox Swiss Army Steel 3.4 oz EDT SP","/product-images/catalog-v2/23833abf-50ae-4c36-81ef-77059ff7b9d5.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","0d40ac6f-77b3-4edf-9f34-831252595121","Victorinox Swiss Army Steel EDT 3.4","/product-images/catalog-v2/0d40ac6f-77b3-4edf-9f34-831252595121.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","c16a522f-7603-4542-aa13-99a8de4df16c","Viktor & Rolf Flowerbomb","/product-images/catalog-v2/c16a522f-7603-4542-aa13-99a8de4df16c.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","a67eb208-0372-4c16-ab86-232822c70dcf","Xerjoff Erba Pura Unisex 1.7oz EDP SP","/product-images/catalog-v2/a67eb208-0372-4c16-ab86-232822c70dcf.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","eb59905a-d31f-44b0-9742-71384ae61091","Yves Saint Laurent ""Y"" Intense Men 2.0 EDP SP","/product-images/catalog-v2/eb59905a-d31f-44b0-9742-71384ae61091.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","fb81fd90-a3a2-4a34-b0e6-75073e193ef8","Yves Saint Laurent ""Y"" Men 3.4 EDP SP Intense","/product-images/catalog-v2/fb81fd90-a3a2-4a34-b0e6-75073e193ef8.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","911abb00-171e-477a-8e96-b113da37a34d","Yves Saint Laurent Black Opium Over Red 1.7 oz EDP SP","/product-images/catalog-v2/911abb00-171e-477a-8e96-b113da37a34d.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","820bc742-f0b9-4e0c-ac50-e26fb7c4aa40","Yves Saint Laurent L'Homme 2.0 oz EDP SP","/product-images/catalog-v2/820bc742-f0b9-4e0c-ac50-e26fb7c4aa40.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","024ad417-5ec0-43fd-9b5f-a66833cfca64","Yves Saint Laurent Libre Flowers & Flames EDP SP 3.0 oz","/product-images/catalog-v2/024ad417-5ec0-43fd-9b5f-a66833cfca64.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","b419556d-aa81-44f6-a7e3-68e90a189466","Yves Saint Laurent Libre L'Absolu Platine Parfum Spray 3.0 oz","/product-images/catalog-v2/b419556d-aa81-44f6-a7e3-68e90a189466.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","212cf400-58e6-4ae8-8f70-163d5ee490e9","Yves Saint Laurent Libre L'Absolute Platine 1.7 EDP SP","/product-images/catalog-v2/212cf400-58e6-4ae8-8f70-163d5ee490e9.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
"low","787b6974-dbf2-41eb-9191-40bfb572023a","Yves Saint Laurent Mon Paris Intensement Woman 1.7 EDP SP","/product-images/catalog-v2/787b6974-dbf2-41eb-9191-40bfb572023a.webp","replace-with-official-high-resolution-packshot|manual-source-rights-and-watermark-check"
