handle,fieldType,name,visible,plainDescription,categorySlugs,primaryCategorySlug,media,mediaAltText,ribbon,brand,price,strikethroughPrice,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,packageLength,packageWidth,packageHeight,packageUnit,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
ap-4c8f600d-8669-4f0f-8f4c-2dadfff7f4ba,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/b3404d72-1cc3-4d92-aa7e-8225784c29e5.webp,Paris Hilton Gold Rush / EDP Spray 3.4 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-45199a08-c5fe-42d9-8e77-e0dc6beaecfb,PRODUCT,Paris Hilton Heiress by,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,65.00,,,,,,,1,FALSE,,,45199a08-c5fe-42d9-8e77-e0dc6beaecfb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-45199a08-c5fe-42d9-8e77-e0dc6beaecfb,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/86e3e452-325f-4a86-b9e9-e6b29fe892e3.webp,Paris Hilton Heiress by EDP Spray 3.4 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-5aa239c6-6c47-46c4-a47d-03cfd859fe39,PRODUCT,Paris Hilton Siren EDP 3.4,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,55.00,,,,,,,3,FALSE,,,5aa239c6-6c47-46c4-a47d-03cfd859fe39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-5aa239c6-6c47-46c4-a47d-03cfd859fe39,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/2e1b6f9b-d753-4313-ac34-31cd49adbc0e.webp,Paris Hilton Siren EDP 3.4 product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-d42068e0-d504-4ff1-a9dd-c02d42b07b2f,PRODUCT,Paris Hilton- Can Can Burlesque by,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,65.00,,,,,,,7,FALSE,,,d42068e0-d504-4ff1-a9dd-c02d42b07b2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-d42068e0-d504-4ff1-a9dd-c02d42b07b2f,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/354ade9a-0e42-41e7-9245-f8038b2c2a7b.webp,Paris Hilton-  Can Can Burlesque by EDP Spray 3.4 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-851ea084-742c-4d16-b9ce-4f096d90f743,PRODUCT,Paris Hilton- Can Can /,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,65.00,,,,,,,4,FALSE,,,851ea084-742c-4d16-b9ce-4f096d90f743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-851ea084-742c-4d16-b9ce-4f096d90f743,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/93ccef2a-eb6f-452e-877a-4d1b57590097.webp,Paris Hilton- Can Can / EDP Spray 3.4 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-555e0e97-7a28-4ae3-a847-2fc3aa33e1ce,PRODUCT,Paris Hilton/,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,55.00,,,,,,,4,FALSE,,,555e0e97-7a28-4ae3-a847-2fc3aa33e1ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-555e0e97-7a28-4ae3-a847-2fc3aa33e1ce,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/4b4faa0d-cbe0-4bd1-a80c-53116e8d5ebf.webp,Paris Hilton/ EDP Spray 3.4 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-d562ee53-5595-4199-a42d-de4277980cc7,PRODUCT,Perry Ellis- Aqua Extreme /,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,65.00,,,,,,,3,FALSE,,,d562ee53-5595-4199-a42d-de4277980cc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-d562ee53-5595-4199-a42d-de4277980cc7,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/8e8a7433-53fc-42be-bee6-3cd8a6b9b688.webp,Perry Ellis- Aqua Extreme / EDT Spray 3.4 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-7a29771d-592a-4b59-acdc-485398e4a404,PRODUCT,Platinum Rush Paris Hilton Lotion,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,16.00,,,,,,,2,FALSE,,,7a29771d-592a-4b59-acdc-485398e4a404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-7a29771d-592a-4b59-acdc-485398e4a404,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/f91ffb63-dada-41c5-bca9-ed26c4361325.webp,Platinum Rush Paris Hilton Lotion 6.7 Fl Oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-f3e0334a-fc95-45bd-a5af-1d66c5a7d4a4,PRODUCT,Ralph Lauren Polo /,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,98.00,,,,,,,1,FALSE,,,f3e0334a-fc95-45bd-a5af-1d66c5a7d4a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-f3e0334a-fc95-45bd-a5af-1d66c5a7d4a4,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/830e493d-4393-44cc-8e34-b6ba81ab18b4.webp,Ralph Lauren  Polo / EDT Spray 4.0 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-7b870f91-3e9a-4f49-b483-8a2b6dde7d9b,PRODUCT,Ralph Lauren- Polo Blue /,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,99.00,,,,,,,4,FALSE,,,7b870f91-3e9a-4f49-b483-8a2b6dde7d9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-7b870f91-3e9a-4f49-b483-8a2b6dde7d9b,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/657befee-849f-4c57-b3c2-3db4b55017a0.webp,Ralph Lauren- Polo Blue / EDT Spray 4.2 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-513bef85-4cb8-49b1-9b79-43c873e5d638,PRODUCT,Ralph Lauren- Polo Blue / Set,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,120.00,,,,,,,1,FALSE,,,513bef85-4cb8-49b1-9b79-43c873e5d638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-513bef85-4cb8-49b1-9b79-43c873e5d638,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/ee17b8c0-e053-4f72-b309-fc1438bd816c.webp,Ralph Lauren- Polo Blue / Set product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-ad7d1a8f-d6aa-4219-86b0-5d75717eb1c5,PRODUCT,Salvatore Ferragamo Emozione,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,119.00,,,,,,,1,FALSE,,,ad7d1a8f-d6aa-4219-86b0-5d75717eb1c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-ad7d1a8f-d6aa-4219-86b0-5d75717eb1c5,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/8ef00105-5b1d-4a80-a1d4-18cacee93aed.webp,Salvatore Ferragamo Emozione product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-79ae7cab-4dfe-4d2b-9771-1267a638b94e,PRODUCT,Ted Lapidus Fantasme /,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,63.00,,,,,,,2,FALSE,,,79ae7cab-4dfe-4d2b-9771-1267a638b94e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-79ae7cab-4dfe-4d2b-9771-1267a638b94e,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/f34f546b-c323-4694-b8bf-829531a20306.webp,Ted Lapidus Fantasme / EDT Spray 3.3 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-e50bd5a5-8d70-4896-b70c-18273fff7596,PRODUCT,Tiffany & Co. Ladies Rose Gold,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,160.00,,,,,,,2,FALSE,,,e50bd5a5-8d70-4896-b70c-18273fff7596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-e50bd5a5-8d70-4896-b70c-18273fff7596,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/b3253c4f-1aee-454b-8e46-81c3db3debfe.webp,Tiffany & Co. Ladies Rose Gold EDP Spray 2.5 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-9ae86ef1-a9ea-4d03-b9bd-89c2ceebef1f,PRODUCT,Tom Eau De Soleil Blanc,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,150.00,,,,,,,1,FALSE,,,9ae86ef1-a9ea-4d03-b9bd-89c2ceebef1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-9ae86ef1-a9ea-4d03-b9bd-89c2ceebef1f,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/b54b21a8-e8d3-400a-b004-17dbfbb64b65.webp,Tom Eau De Soleil Blanc 1.7 EDT SP product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-13ddee74-fb93-4527-ae10-f037e39a3bd1,PRODUCT,Tom Ford Black Orchid,TRUE,An authentic unisex fragrance selected for the Aurum Privée collection.,all-fragrances;unisex;fresh,all-fragrances,,,,Aurum Privée Edit,295.00,,,,,,,2,FALSE,,,13ddee74-fb93-4527-ae10-f037e39a3bd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-13ddee74-fb93-4527-ae10-f037e39a3bd1,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/f5b985ac-2546-41d1-b1c1-2b0f4d595bc8.webp,Tom Ford Black Orchid Parfum 3.4 EDP product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-9a389809-ba1f-4809-b390-0c92b3626d1c,PRODUCT,Tom Ford Noir Extreme by,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,150.00,,,,,,,2,FALSE,,,9a389809-ba1f-4809-b390-0c92b3626d1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-9a389809-ba1f-4809-b390-0c92b3626d1c,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/74b58050-8ade-4bc6-b134-e54375990507.webp,Tom Ford Noir Extreme by EDP Spray 1.7 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-c469cece-8646-4b00-8fca-4b241cd3c7a7,PRODUCT,Tom Ford Ombre Leather,TRUE,An authentic unisex fragrance selected for the Aurum Privée collection.,all-fragrances;unisex;fresh,all-fragrances,,,,Aurum Privée Edit,215.00,,,,,,,1,FALSE,,,c469cece-8646-4b00-8fca-4b241cd3c7a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-c469cece-8646-4b00-8fca-4b241cd3c7a7,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/aeebcc98-7faf-4f38-8f72-757c803436f4.webp,Tom Ford Ombre Leather Eau de Parfum Spray 3.4 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-baa50a74-6f02-4161-b435-d29b7c5d81d1,PRODUCT,Tom Ford Unisex Oud Wood,TRUE,An authentic unisex fragrance selected for the Aurum Privée collection.,all-fragrances;unisex;fresh,all-fragrances,,,,Aurum Privée Edit,295.00,,,,,,,2,FALSE,,,baa50a74-6f02-4161-b435-d29b7c5d81d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-baa50a74-6f02-4161-b435-d29b7c5d81d1,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/01162d89-71a0-4abd-afa2-e6bb147d571a.webp,Tom Ford Unisex Oud Wood EDP Spray 1.7 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-e2a43a1d-071a-445c-a94a-e6cc26b71b82,PRODUCT,Valentino Garavani Ladies Donna,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,155.00,,,,,,,6,FALSE,,,e2a43a1d-071a-445c-a94a-e6cc26b71b82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-e2a43a1d-071a-445c-a94a-e6cc26b71b82,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/31fc01c2-0a9c-45fb-8462-382a70f46c86.webp,Valentino Garavani  Ladies Donna EDP Spray 3.4 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-19334064-ed08-4de0-840a-c7d00632f396,PRODUCT,Valentino Voce Viva,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,135.00,,,,,,,1,FALSE,,,19334064-ed08-4de0-840a-c7d00632f396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-19334064-ed08-4de0-840a-c7d00632f396,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/13c92705-5da7-40f0-9571-3419e877814b.webp,Valentino Voce Viva 1.7 EDP SP product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-4d6086db-0659-40e9-96c9-774044bf1b60,PRODUCT,Valentino Voce Viva,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,165.00,,,,,,,4,FALSE,,,4d6086db-0659-40e9-96c9-774044bf1b60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-4d6086db-0659-40e9-96c9-774044bf1b60,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/b8f360bb-9e80-4874-8736-16b53b7f5141.webp,Valentino Voce Viva Woman 3.3 EDP product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-54013bcb-a3ba-44bd-ad56-821f0c7e55da,PRODUCT,Versace Bright Crystal Absolu,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,120.00,,,,,,,4,FALSE,,,54013bcb-a3ba-44bd-ad56-821f0c7e55da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-54013bcb-a3ba-44bd-ad56-821f0c7e55da,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/5dc5f53c-574a-45eb-b412-7fea8bdc18e0.webp,Versace Bright Crystal Absolu 3.0 EDP SP product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-24c5abf9-37bc-4cfa-92d6-9b5af0488049,PRODUCT,Versace Ladies Bright Crystal,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,140.00,,,,,,,2,FALSE,,,24c5abf9-37bc-4cfa-92d6-9b5af0488049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-24c5abf9-37bc-4cfa-92d6-9b5af0488049,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/b686aee7-84ff-4354-9bfb-70444c2c7eaf.webp,Versace Ladies Bright Crystal EDT Spray 6.8 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-23c2a873-5ded-409a-8aae-3d74f1d3bbcd,PRODUCT,Versace Signature Homme by EDT Spray (blue / Silver),TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,92.00,,,,,,,3,FALSE,,,23c2a873-5ded-409a-8aae-3d74f1d3bbcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-23c2a873-5ded-409a-8aae-3d74f1d3bbcd,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/2b9807cc-ae8e-4f11-b776-c8db7f6dbc9d.webp,Versace Signature Homme by EDT Spray (blue / Silver) 3.3 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-a6571972-5c5b-4289-ab37-1e5ce854c1fc,PRODUCT,Versace- Eros by,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,125.00,,,,,,,3,FALSE,,,a6571972-5c5b-4289-ab37-1e5ce854c1fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-a6571972-5c5b-4289-ab37-1e5ce854c1fc,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/3e2cb8ea-8986-44a5-8439-8eb7047d339d.webp,Versace- Eros by EDP Spray 3.4 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-664682be-1009-4d1d-b67b-b8ce0e40bc7a,PRODUCT,Versace- Man Eau Fraiche / EDT Spray (blue),TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,92.00,,,,,,,3,FALSE,,,664682be-1009-4d1d-b67b-b8ce0e40bc7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-664682be-1009-4d1d-b67b-b8ce0e40bc7a,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/698c4f6c-19d2-4547-a834-9e8c3be76b55.webp,Versace- Man Eau Fraiche / EDT Spray (blue) 3.3 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-d815d019-f400-4cce-8269-846bf7265031,PRODUCT,Versace- Man Eau Fraiche / Travel Set,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,90.00,,,,,,,2,FALSE,,,d815d019-f400-4cce-8269-846bf7265031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-d815d019-f400-4cce-8269-846bf7265031,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/07d02a8f-2500-4b55-974a-e132760ba0aa.webp,Versace- Man Eau Fraiche / Travel Set product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-c7c8d2fb-3445-4cd5-a75b-149ac4268014,PRODUCT,Vicky Tiel- Sirene /,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,90.00,,,,,,,1,FALSE,,,c7c8d2fb-3445-4cd5-a75b-149ac4268014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-c7c8d2fb-3445-4cd5-a75b-149ac4268014,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/2effec89-b22a-4084-9ceb-21b72fd16c5e.webp,Vicky Tiel- Sirene / EDP Spray 3.3 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-4e119f17-e0e7-4a59-ba9a-e62542b61a17,PRODUCT,Viktor & Rolf Flowerbomb,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,96.00,,,,,,,2,FALSE,,,4e119f17-e0e7-4a59-ba9a-e62542b61a17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
